ID,Icd1,Icd2,DiagnosisText,Comments,Likelihood,Prompt,MuseFlags,CodingFlag,OKForMultipleCodes,YearStart,YearEnd,DateIn,UserIn,DateOut,UserOut
2517,GA90,,Benign Prostatic Hypertrophy,,,,,,,2022,9999,13/10/2023,NA,,
2518,GA90,,Enlarged Prostate,,,,,,,2022,9999,13/10/2023,NA,,
2519,GA90,,Prostatic Enlargement,,,,,,,2022,9999,13/10/2023,NA,,
2520,GA90,,Prostatic Hyperplasia,,,,,,,2022,9999,13/10/2023,NA,,
2521,GA90,,Prostatic Hypertrophy,,,,,,,2022,9999,13/10/2023,NA,,
2522,GB072,,Scrotal Abscess,,,,,,,2022,9999,13/10/2023,NA,,
2523,GB40,,Glomerulonephritis,,,,,,,2022,9999,13/10/2023,NA,,
2524,GB41,,Nephrotic Syndrome,,,,,,,2022,9999,13/10/2023,NA,,
2525,GB51,,Acute Pyelonephritis,,,,,,,2022,9999,13/10/2023,NA,,
2526,GB52,,Tubular Necrosis,,,,,,,2022,9999,13/10/2023,NA,,
2527,GB54,,Pyelonephritis,,,,,,,2022,9999,13/10/2023,NA,,
2528,GB54,,Tubulointerstitial Nephritis,,,,,,,2022,9999,13/10/2023,NA,,
2529,GB55Z,,Chronic Pyelonephritis,,,,,,,2022,9999,13/10/2023,NA,,
2530,GB564,,Hydronephrosis,,,,,,,2022,9999,13/10/2023,NA,,
2531,GB564&XK8G,,Left Hydronephrosis,,,,,,,2022,9999,13/10/2023,NA,,
2532,GB564&XK9J,,Bilateral Hydronephrosis,,,,,,,2022,9999,13/10/2023,NA,,
2533,GB56Y,,Obstructive Nephropathy,,,,,,,2022,9999,13/10/2023,NA,,
2534,GB56Z,,Obstructive Uropathy,,,,,,,2022,9999,13/10/2023,NA,,
2535,GB58,,Pyonephrosis,,,,,,,2022,9999,13/10/2023,NA,,
2536,GB59,,Perinephric Abscess,,,,,,,2022,9999,28/11/2023,NA,,
2537,GB59,,Renal Abscess,,,,,,,2022,9999,13/10/2023,NA,,
2538,GB59&XK8G,,Left Perinephric Abscess,,,,,,,2022,9999,06/12/2023,NA,,
2539,GB60Z,GC2Z,Kidney Injury On Kidney Disease,,,,,,,2022,2022,13/10/2023,NA,24/09/2024,NA
2540,GB60Z,,Acute Kidney Disease,,,,,,,2022,9999,13/10/2023,NA,,
2541,GB60Z,,Acute Kidney Failure,,,,,,,2022,9999,13/10/2023,NA,,
2542,GB60Z,,Acute Kidney Injury,,,,,,,2022,9999,13/10/2023,NA,,
2543,GB60Z,,Acute Kidney Injury (Non-Traumatic),,,,,,,2022,2022,13/10/2023,NA,14/03/2025,NA
3277,GB60Z,,Acute Renal Disease,,,,,,,2022,9999,14/03/2025,NA,,
2544,GB60Z,,Acute Renal Failure,,,,,,,2022,9999,13/10/2023,NA,,
2545,GB60Z,,Acute Renal Impairment,,,,,,,2022,9999,13/10/2023,NA,,
2546,GB60Z,,AKI,,,,,,,2022,9999,13/10/2023,NA,,
2547,GB611,,CKD 2,,,,,,,2022,9999,30/11/2023,NA,,
2548,GB612,,CKD 3,,,,,,,2022,9999,13/10/2023,NA,,
2549,GB612,,CKD 3a,,,,,,,2022,9999,13/10/2023,NA,,
2550,GB613,,CKD 3b,,,,,,,2022,9999,13/10/2023,NA,,
2551,GB614,,CKD 4,,,,,,,2022,9999,13/10/2023,NA,,
2552,GB615,,CKD 5,,,,,,,2022,9999,13/10/2023,NA,,
2553,GB615,,End Stage Kidney Disease,,,,,,,2022,9999,13/10/2023,NA,,
2554,GB615,,End Stage Kidney Failure,,,,,,,2022,9999,31/10/2023,NA,,
2555,GB615,,End Stage Renal Disease,,,,,,,2022,9999,13/10/2023,NA,,
2556,GB615,,End Stage Renal Failure,,,,,,,2022,9999,13/10/2023,NA,,
2557,GB61Z,BA00Z,Cardiorenal Failure,,,,,,,2022,9999,24/10/2023,NA,,
2558,GB61Z,,Chronic Kidney Disease,,,,,,,2022,9999,13/10/2023,NA,,
2559,GB61Z,,Chronic Kidney Failure,,,,,,,2022,9999,13/10/2023,NA,,
2560,GB61Z,,Chronic Kidney Injury,,,,,,,2022,9999,31/10/2023,NA,,
2561,GB61Z,,Chronic Renal Disease,,,,,,,2022,9999,13/10/2023,NA,,
2562,GB61Z,,Chronic Renal Failure,,,,,,,2022,9999,13/10/2023,NA,,
2563,GB61Z,,Chronic Renal Impairment,,,,,,,2022,9999,13/10/2023,NA,,
2564,GB61Z,,CKD,,,,,,,2022,9999,13/10/2023,NA,,
2565,GB61Z,,Diabetic Kidney Disease,,,,,,,2022,2022,13/10/2023,NA,09/09/2024,NA
2566,GB61Z,,Diabetic Nephropathy,,,,,,,2022,2022,13/10/2023,NA,01/02/2024,NA
2567,GB61Z&XS25,,End Stage Chronic Kidney Disease,,,,,,,2022,9999,13/10/2023,NA,,
2568,GB61Z&XS25,,Severe Chronic Kidney Disease,,,,,,,2022,9999,13/10/2023,NA,,
2569,GB6Z,,Kidney Failure,,,,,,,2022,9999,13/10/2023,NA,,
2570,GB6Z,,Renal Failure,,,,,,,2022,9999,13/10/2023,NA,,
2571,GB6Z,,Renal Impairment,,,,,,,2022,9999,13/10/2023,NA,,
2572,GB6Z,,Uraemia,,,,,,,2022,9999,06/12/2023,NA,,
2573,GB7000,,Staghorn Calculus,,,,,,,2022,9999,13/10/2023,NA,,
2574,GB700Z,,Kidney Stones,,,,,,,2022,9999,13/10/2023,NA,,
2575,GB700Z,,Nephrolithiasis,,,,,,,2022,9999,13/10/2023,NA,,
2576,GB700Z,,Renal Calculi,,,,,,,2022,9999,13/10/2023,NA,,
2577,GB700Z,,Renal Calculus,,,,,,,2022,9999,15/10/2023,NA,,
3193,GB700Z,,Renal Stone Disease,,,,,,,2022,9999,19/02/2025,NA,,
2578,GB700Z,,Renal Stones,,,,,,,2022,9999,13/10/2023,NA,,
2579,GB701,,Ureteric Calculus,,,,,,,2022,9999,13/10/2023,NA,,
2580,GB701,,Ureteric Stone,,,,,,,2022,9999,13/10/2023,NA,,
2581,GB81,,Adult Polycystic Kidney Disease,,,,,,,2022,9999,13/10/2023,NA,,
2582,GB81,,Autosomal Dominant Polycystic Kidney Disease,,,,,,,2022,9999,13/10/2023,NA,,
2583,GB8Y,,Polycystic Kidney,,,,,,,2022,9999,13/10/2023,NA,,
2584,GB8Y,,Polycystic Kidney Disease,,,,,,,2022,9999,13/10/2023,NA,,
2585,GB8Y,,Polycystic Kidneys,,,,,,,2022,9999,13/10/2023,NA,,
2586,GB903,,Ischaemic Nephropathy,,,,,,,2022,9999,13/10/2023,NA,,
2587,GC001,,Emphysematous Cystitis,,,,,,,2022,9999,13/10/2023,NA,,
2588,GC00Z,,Cystitis,,,,,,,2022,9999,13/10/2023,NA,,
2589,GC011,,Colovesical Fistula,,,,,,,2022,9999,13/10/2023,NA,,
2590,GC013,,Bladder Rupture,,,,,,,2022,9999,17/10/2023,NA,,
2591,GC03,,Urethral Stricture,,,,,,,2022,9999,13/10/2023,NA,,
2592,GC080,,E Coli Urinary Tract Infection,,,,,,,2022,9999,13/10/2023,NA,,
2593,GC080,,E Coli Urosepsis,,,,,,,2022,9999,13/10/2023,NA,,
2594,GC080,,Urosepsis Due To Escherichia Coli,,,,,,,2022,9999,12/12/2023,NA,,
2595,GC080,,Urosepsis Secondary to E Coli,,,,,,,2022,9999,31/10/2023,NA,,
2596,GC080,,Urosepsis with E Coli,,,,,,,2022,9999,31/10/2023,NA,,
2597,GC081,,Klebsiella Urinary Tract Infection,,,,,,,2022,9999,13/10/2023,NA,,
2598,GC08Z,,Active Urinary Tract Infection,,,,,,,2022,9999,13/10/2023,NA,,
2599,GC08Z,,Recurrent Urinary Tract Infection,,,,,,,2022,2022,13/10/2023,NA,18/09/2024,NA
2600,GC08Z,,Recurrent Urinary Tract Infections,,,,,,,2022,2022,13/10/2023,NA,18/09/2024,NA
2601,GC08Z,,Urinary Infection,,,,,,,2022,9999,13/10/2023,NA,,
2602,GC08Z,,Urinary Sepsis,,,,,,,2022,9999,13/10/2023,NA,,
2603,GC08Z,,Urinary Tract Infection,,,,,,,2022,9999,13/10/2023,NA,,
2604,GC08Z,,Urine Infection,,,,,,,2022,9999,13/10/2023,NA,,
2605,GC08Z,,Urosepsis,,,,,,,2022,9999,13/10/2023,NA,,
2606,GC08Z,,UTI,,,,,,,2022,9999,13/10/2023,NA,,
2607,GC08Z&XA34X0,,Lower Urinary Tract Infection,,,,,,,2022,9999,13/10/2023,NA,,
2608,GC08Z&XD1ZP3,,Catheter Associated Urinary Tract Infection,,,,,,,2022,2022,13/10/2023,NA,12/09/2024,NA
2609,GC08Z&XT44,,Recurrent Urinary Tract Infection,,,,,,,2022,9999,13/10/2023,NA,,
3241,GC08Z&XT44,,Recurrent Urinary Tract Infections ,,,,,,,2022,9999,07/03/2025,NA,,
2610,GC2Z&XA6KU8,,Kidney Disease,,,,,,,2022,9999,29/11/2023,NA,,
2611,GC2Z&XA6KU8,,Nephropathy,,,,,,,2022,9999,13/10/2023,NA,,
2612,GC2Z&XA6KU8,,Renal Disease,,,,,,,2022,9999,13/10/2023,NA,,
2613,KA213Z,,Extreme Prematurity,,,,,,,2022,9999,13/10/2023,NA,,
2614,KA214Z,,Prematurity,,,,,,,2022,9999,13/10/2023,NA,,
2615,KB88Z,,Necrotising Enterocolitis,,,,,,,2022,9999,13/10/2023,NA,,
2616,LA02Z,,Spina Bifida,,,,,,,2022,9999,13/10/2023,NA,,
2617,LA050,,Microcephaly,,,,,,,2022,9999,13/10/2023,NA,,
2618,LA8703,,Ebstein Anomaly,,,,,,,2022,9999,13/10/2023,NA,,
2619,LA882Z,,Tetralogy of Fallot,,,,,,,2022,9999,29/04/2024,NA,,
2620,LA884Z,,Ventricular Septal Defect,,,,,,,2022,9999,13/10/2023,NA,,
2621,LA8A1Z,,Pulmonary Atresia,,,,,,,2022,9999,14/08/2024,NA,,
2622,LA8A22,,Bicuspid Aortic Valve,,,,,,,2022,9999,13/10/2023,NA,,
2623,LA8E0,,Patent Foramen Ovale,,,,,,,2022,9999,13/10/2023,NA,,
2624,LA8EY,,Atrial Septal Defect,,,,,,,2022,9999,13/10/2023,NA,,
2625,LA8Z&XA6H07,,Congenital Heart Disease,,,,,,,2022,9999,13/10/2023,NA,,
2626,LA9000,,Hereditary Haemorrhagic Telangiectasia,,,,,,,2022,9999,21/11/2023,NA,,
3194,LA903Z,,Arteriovenous Malformation,,,,,,,2022,9999,19/02/2025,NA,,
2627,LB11,,Pharyngeal Pouch,,,,,,,2022,9999,13/10/2023,NA,,
2628,LD2400,,Achondroplasia,,,,,,,2022,9999,13/10/2023,NA,,
2629,LD24K0,,Osteogenesis Imperfecta,,,,,,,2022,9999,13/10/2023,NA,,
2630,LD270Y,,Adult Syndrome,,,,,,,2022,9999,13/10/2023,NA,,
2631,LD2801,,Marfan Syndrome,,,,,,,2022,9999,13/10/2023,NA,,
2632,LD281,,Ehlers-Danlos Syndrome,,,,,,,2022,2022,13/10/2023,NA,14/03/2025,NA
3284,LD281Z,,Ehlers-Danlos Syndrome,,,,,,,2022,9999,14/03/2025,NA,,
2633,LD2B,,Cockayne Syndrome,,,,,,,2022,9999,13/10/2023,NA,,
2634,LD2D10,,Neurofibromatosis Type 1,,,,,,,2022,9999,13/10/2023,NA,,
2635,LD2D1Z,,Neurofibromatosis,,,,,,,2022,9999,13/10/2023,NA,,
2636,LD2D2,,Tuberous Sclerosis,,,,,,,2022,9999,13/10/2023,NA,,
2637,LD2F15,,Noonan's Syndrome,,,,,,,2022,9999,13/10/2023,NA,,
2751,LD2Z,,Multiple Congenital Anomalies,,,,,,,2022,9999,20/01/2025,NA,,
2638,LD400,,Down Syndrome,,,,,,,2022,9999,13/10/2023,NA,,
2639,LD400,,Trisomy 21,,,,,,,2022,9999,13/10/2023,NA,,
2640,LD401,,Trisomy 13,,,,,,,2022,9999,29/04/2024,NA,,
2641,LD402,,Trisomy 18,,,,,,,2022,9999,13/10/2023,NA,,
2642,LD55,,Fragile X Syndrome,,,,,,,2022,9999,13/10/2023,NA,,
2643,LD903,,Prader-Willi Syndrome,,,,,,,2022,9999,21/11/2023,NA,,
2644,LD904,,Rett Syndrome,,,,,,,2022,9999,13/10/2023,NA,,
2748,LD9Z,,Congenital Anomaly,,,,,,,2022,9999,20/01/2025,NA,,
2645,MA150,,Bacteraemia,,,,,,,2022,9999,13/10/2023,NA,,
2646,MA150,,Escherichia Coli Septicaemia,,,,,,,2022,2022,13/10/2023,NA,06/09/2024,NA
2647,MA150,,Gram Negative Septicaemia,,,,,,,2022,2022,13/10/2023,NA,06/09/2024,NA
2648,MA150,,Group A Streptococcal Septicaemia,,,,,,,2022,2022,13/10/2023,NA,06/09/2024,NA
2649,MA150,,Septicaemia,,,,,,,2022,9999,13/10/2023,NA,,
2650,MA150,,Septicaemia Of Unknown Aetiology,,,,,,,2022,2022,13/10/2023,NA,14/12/2023,NA
2651,MA150,,Septicaemia Unknown Aetiology,,,,,,,2022,9999,14/12/2023,NA,,
2652,MA150,,Staphylococcal Aureus Septicaemia,,,,,,,2022,2022,17/10/2023,NA,06/09/2024,NA
2653,MA150,,Staphylococcus Aureus Bacteraemia,,,,,,,2022,2022,13/10/2023,NA,06/09/2024,NA
2654,MA150,,Staphylococcus Aureus Septicaemia,,,,,,,2022,2022,13/10/2023,NA,06/09/2024,NA
2655,MA150,,Streptococcal Septicaemia,,,,,,,2022,2022,13/10/2023,NA,06/09/2024,NA
2656,MA150,,Streptococcus Pyogenes Septicaemia,,,,,,,2022,2022,13/10/2023,NA,06/09/2024,NA
2657,MA150&XN3NM,,Streptococcal Septicaemia,,,,,,,2022,9999,06/09/2024,NA,,
2658,MA150&XN3NM,,Streptococcal Septicaemia,,,,,,,2022,2022,05/08/2024,NA,26/02/2025,NA
3278,MA150&XN3NM,,Streptococcal Septicaemia ,,,,,,,2022,9999,14/03/2025,NA,,
2659,MA150&XN3PW,,Streptococcus Pneumoniae Bacteraemia,,,,,,,2022,9999,05/08/2024,NA,,
2660,MA150&XN5PZ,,Gram Negative Bacteraemia,,,,,,,2022,9999,13/10/2023,NA,,
2661,MA150&XN5PZ,,Gram Negative Septicaemia,,,,,,,2022,9999,06/09/2024,NA,,
2662,MA150&XN620,,Klebsiella Bacteraemia,,,,,,,2022,9999,13/10/2023,NA,,
2663,MA150&XN6BM,,Staphylococcal Aureus Septicaemia,,,,,,,2022,9999,06/09/2024,NA,,
2664,MA150&XN6BM,,Staphylococcus Aureus Bacteraemia,,,,,,,2022,2022,25/07/2024,NA,04/02/2025,NA
2665,MA150&XN6BM,,Staphylococcus Aureus Septicaemia,,,,,,,2022,9999,06/09/2024,NA,,
2666,MA150&XN6BM ,,Staphylococcus Aureus Bacteraemia,,,,,,,2022,9999,06/09/2024,NA,,
2667,MA150&XN6LP,,Group A Streptococcal Bacteraemia,,,,,,,2022,9999,13/10/2023,NA,,
2668,MA150&XN6LP,,Group A Streptococcal Septicaemia,,,,,,,2022,9999,06/09/2024,NA,,
2669,MA150&XN6LP,,Group A Streptococcus Bacteraemia,,,,,,,2022,9999,13/10/2023,NA,,
2670,MA150&XN6P4,,E Coli Bacteraemia,,,,,,,2022,9999,13/10/2023,NA,,
2671,MA150&XN6P4,,E Coli Septicaemia,,,,,,,2022,9999,13/10/2023,NA,,
2672,MA150&XN741,,Klebsiella Pneumoniae Bacteraemia,,,,,,,2022,9999,26/10/2023,NA,,
2673,MA150&XN7YG,,Streptococcus Pyogenes Septicaemia,,,,,,,2022,9999,06/09/2024,NA,,
2674,MA150&XN88S,,Escherichia Coli Septicaemia,,,,,,,2022,9999,06/09/2024,NA,,
2675,MA150&XN9ZG,,Staphylococcal Bacteraemia,,,,,,,2022,9999,30/10/2023,NA,,
2676,MA150&XN9ZG,,Staphylococcal Septicaemia,,,,,,,2022,9999,13/10/2023,NA,,
2677,MA150&XN9ZG,,Staphylococcus Septicaemia,,,,,,,2022,9999,05/08/2024,NA,,
2678,MA151,,Candidaemia,,,,,,,2022,9999,13/10/2023,NA,,
2679,MA180Z,,Hyperglycaemia,,,,,,,2022,9999,13/10/2023,NA,,
3214,MA180Z,,Non-Diabetic Hyperglycaemia,,,,,,,2022,9999,20/02/2025,NA,,
2680,MB210,,Cognitive Decline,,,,,,,2022,9999,13/10/2023,NA,,
2681,MB21Z,,Cognitive Impairment,,,,,,,2022,9999,13/10/2023,NA,,
2682,MB21Z,,Impaired Cognition,,,,,,,2022,9999,13/10/2023,NA,,
2683,MB21Z&XS25,,Severe Cognitive Impairment,,,,,,,2022,9999,13/10/2023,NA,,
2684,MB23Z,,Self Neglect,,,,,,,2022,9999,13/10/2023,NA,,
2685,MB23Z,,Self-Neglect,,,,,,,2022,9999,13/10/2023,NA,,
2686,MB243,,Anxiety,,,,,,,2022,9999,13/10/2023,NA,,
2687,MB443,,Bed Bound,,,,,,,2022,9999,13/10/2023,NA,,
2688,MB443,,Bedbound,,,,,,,2022,9999,13/10/2023,NA,,
2689,MB443,,Immobility,,,,,,,2022,9999,13/10/2023,NA,,
2690,MB443,,Reduced Mobility,,,,,,,2022,9999,13/10/2023,NA,,
2691,MB44Z,,Poor Mobility,,,,,,,2022,9999,13/10/2023,NA,,
2692,MB47C,,Falls,,,,,,,2022,9999,13/10/2023,NA,,
2693,MB47C,,Recurrent Falls,,,,,,,2022,9999,13/10/2023,NA,,
2694,MB50Z,,Quadriplegia,,,,,,,2022,9999,13/10/2023,NA,,
2695,MB53Z,,Hemiplegia,,,,,,,2022,9999,21/11/2023,NA,,
2696,MB53Z&XK8G,,Left Hemiplegia,,,,,,,2022,9999,06/12/2023,NA,,
2697,MB53Z&XK9K,,Right Hemiplegia,,,,,,,2022,9999,06/12/2023,NA,,
2698,MB56,,Paraplegia,,,,,,,2022,9999,13/10/2023,NA,,
2699,MB56,,Spastic Paraplegia,,,,,,,2022,9999,30/09/2024,NA,,
2700,MC810,,Rapid Ventricular Response,,,,,,,2022,9999,17/10/2023,NA,,
2701,MC811,,Bradycardia,,,,,,,2022,9999,13/10/2023,NA,,
2702,MC822,,Asystolic Cardiac Arrest,,,,,,,2022,9999,21/11/2023,NA,,
2703,MC824,,Cardiopulmonary Arrest,,,,,,,2022,9999,13/10/2023,NA,,
2704,MC824,,Cardiopulmonary Failure,,,,,,,2022,9999,13/10/2023,NA,,
2705,MC824,,Cardiorespiratory Arrest,,,,,,,2022,9999,13/10/2023,NA,,
2706,MC824,,Cardiorespiratory Failure,,,,,,,2022,9999,13/10/2023,NA,,
2707,MC824&XT5R,,Acute Cardiorespiratory Failure,,,,,,,2022,9999,13/10/2023,NA,,
3205,MC82Z,MD111,Hypoxic Cardiac Arrest,,,,,,,2022,9999,19/02/2025,NA,,
2708,MC82Z,,Cardiac Arrest,,,,,,,2022,9999,13/10/2023,NA,,
2709,MC82Z,,Cardiovascular Event,,,,,,,2022,2022,13/10/2023,NA,12/09/2024,NA
2710,MC82Z,,Sudden Adult Cardiac Death,,,,,,,2022,9999,13/10/2023,NA,,
4418,MC82Z,,Sudden Cardiac Arrest ,,,,,,,2022,9999,04/04/2025,NA,,
2711,MC82Z,,Sudden Cardiac Death,,,,,,,2022,9999,13/10/2023,NA,,
2712,MC82Z,,Sudden Cardiac Event,,,,,,,2022,9999,13/10/2023,NA,,
3279,MC82Z&XE2BE,,Out Hospital Cardiac Arrest ,,,,,,,2022,9999,14/03/2025,NA,,
2713,MC82Z&XE2BE,,Out Of Hospital Cardiac Arrest,,,,,,,2022,9999,13/10/2023,NA,,
2714,MC82Z&XE36S,,In Hospital Cardiac Arrest,,,,,,,2022,9999,13/10/2023,NA,,
2715,MC85,,Gangrene,,,,,,,2022,9999,13/10/2023,NA,,
2716,MC85&XA45A6,,Gangrene Leg,,,,,,,2022,9999,13/10/2023,NA,,
2717,MC85&XA45A6&XK8G,,Gangrene Left Leg,,,,,,,2022,9999,14/12/2023,NA,,
2718,MC85&XA45A6&XK8G,,Gangrene Of Left Leg,,,,,,,2022,2022,12/12/2023,NA,14/12/2023,NA
2719,MC85&XA47V8,,Gangrene Foot,,,,,,,2022,9999,13/10/2023,NA,,
2720,MC85&XA47V8,,Gangrene Of Foot,,,,,,,2022,2022,13/10/2023,NA,14/12/2023,NA
2721,MC85&XA47V8,,Gangrenous Foot,,,,,,,2022,9999,13/10/2023,NA,,
2722,MC85&XA47V8&XK8G,,Gangrene Left Foot,,,,,,,2022,9999,14/12/2023,NA,,
2723,MC85&XA47V8&XK8G,,Gangrene Of Left Foot,,,,,,,2022,2022,13/10/2023,NA,14/12/2023,NA
2724,MC85&XA47V8&XK8G,,Left Foot Gangrene,,,,,,,2022,9999,27/11/2023,NA,,
2725,MC85&XA47V8&XK9K,,Gangrene Of Right Foot,,,,,,,2022,2022,13/10/2023,NA,14/12/2023,NA
2726,MC85&XA47V8&XK9K,,Gangrene Right Foot,,,,,,,2022,9999,13/10/2023,NA,,
2727,MC85&XA4LC9,,Gangrene Of Toe,,,,,,,2022,2022,13/10/2023,NA,14/12/2023,NA
2728,MC85&XA4LC9,,Gangrene Toe,,,,,,,2022,9999,14/12/2023,NA,,
2729,MC85&XA4LC9,,Gangrenous Toe,,,,,,,2022,9999,13/10/2023,NA,,
2730,MC85&XA4LC9,,Gangrenous Toes,,,,,,,2022,9999,13/10/2023,NA,,
2731,MD111,,Hypoxia,,,,,,,2022,9999,13/10/2023,NA,,
2732,MD11Y,,Hypoventilation,,,,,,,2022,9999,13/10/2023,NA,,
2733,MD11Y,,Hypoventilation Syndrome,,,,,,,2022,9999,13/10/2023,NA,,
2734,MD20,,Epistaxis,,,,,,,2022,9999,13/10/2023,NA,,
2735,MD22,,Haemoptysis,,,,,,,2022,9999,13/10/2023,NA,,
2736,MD23,,Intrathoracic Haemorrhage,,,,,,,2022,9999,13/10/2023,NA,,
2737,MD23,,Pulmonary Haemorrhage,,,,,,,2022,9999,13/10/2023,NA,,
2738,MD23&XA61M6,,Intrabronchial Haemorrhage,,,,,,,2022,9999,14/03/2023,NA,,
2739,MD33,,Respiratory Arrest,,,,,,,2022,9999,13/10/2023,NA,,
2740,MD41,,Lung Lesion,,,,,,,2022,9999,14/08/2024,NA,,
2741,MD41,,Lung Nodule,,,,,,,2022,9999,14/08/2024,NA,,
2742,MD82,,Abdominal Mass,,,,,,,2022,9999,13/10/2023,NA,,
2743,MD82,,Pancreatic Mass,,,,,,,2022,2022,14/07/1905,NA,10/09/2024,NA
2744,MD82&XA3QC5,,Pancreatic Mass,,,,,,,2022,9999,10/09/2024,NA,,
2745,MD901,,Vomiting,,,,,,,2022,9999,13/10/2023,NA,,
2749,MD93,,Dysphagia,,,,,,,2022,9999,13/10/2023,NA,,
2750,MD93,,Impaired Swallow,,,,,,,2022,9999,13/10/2023,NA,,
2752,MD93,,Neurogenic Dysphagia,,,,,,,2022,9999,13/10/2023,NA,,
2753,MD93,,Oropharyngeal Dysphagia,,,,,,,2022,9999,13/10/2023,NA,,
2754,MD93,,Pharyngeal Dysphagia,,,,,,,2022,9999,13/10/2023,NA,,
2755,MD93,,Poor Swallow,,,,,,,2022,9999,13/10/2023,NA,,
2756,MD93,,Poor Swallowing,,,,,,,2022,9999,13/10/2023,NA,,
2758,MD93,,Severe Dysphagia,,,,,,,2022,2022,27/11/2023,NA,18/06/2024,NA
2759,MD93,,Severe Oropharyngeal Dysphagia,,,,,,,2022,2022,13/10/2023,NA,18/06/2024,NA
2760,MD93,,Swallowing Difficulties,,,,,,,2022,9999,22/01/2025,NA,,
2761,MD93,,Swallowing Difficulty,,,,,,,2022,9999,13/10/2023,NA,,
2762,MD93,,Swallowing Impairment,,,,,,,2022,9999,13/10/2023,NA,,
2763,MD93&XS25,,Severe Dysphagia,,,,,,,2022,9999,18/06/2024,NA,,
2764,MD93&XS25,,Severe Oropharyngeal Dysphagia,,,,,,,2022,9999,18/06/2024,NA,,
2765,MD93&XT8W,,Chronic Dysphagia,,,,,,,2022,9999,13/10/2023,NA,,
2766,ME04Z,,Ascites,,,,,,,2022,9999,13/10/2023,NA,,
2767,ME050,,Constipation,,,,,,,2022,9999,13/10/2023,NA,,
2768,ME050,,Faecal Impaction,,,,,,,2022,9999,13/10/2023,NA,,
2769,ME050&XS25,,Severe Constipation,,,,,,,2022,9999,13/10/2023,NA,,
2770,ME050&XT8W,,Chronic Constipation,,,,,,,2022,9999,13/10/2023,NA,,
2771,ME051,,Diarrhoea,,,,,,,2022,9999,14/12/2023,NA,,
2772,ME0Y,,Perforated Intra-Abdominal Viscus,,,,,,,2022,9999,26/11/2024,NA,,
2773,ME0Y,,Perforated Viscus,,,,,,,2022,2022,13/10/2023,NA,14/12/2023,NA
2774,ME0Y,,Perforated Viscus,,,,,,,2022,9999,26/11/2024,NA,,
2775,ME0Y,,Perforation Abdominal Viscus,,,,,,,2022,9999,26/11/2024,NA,,
2776,ME0Y,,Ruptured Viscus,,,,,,,2022,9999,26/11/2024,NA,,
2777,ME101,,Jaundice,,,,,,,2022,9999,21/11/2023,NA,,
2778,ME2430,,Perforation Small Bowel,,,,,,,2022,9999,10/09/2024,NA,,
2779,ME2430,,Perforation Small Intestine,,,,,,,2022,9999,22/02/2024,NA,,
2780,ME2430,,Small Bowel Perforation,,,,,,,2022,9999,13/10/2023,NA,,
2781,ME2431,,Bowel Perforated,,,,,,,2022,9999,13/10/2023,NA,,
2782,ME2431,,Bowel Perforation,,,,,,,2022,9999,13/10/2023,NA,,
2783,ME2431,,Caecal Perforation,,,,,,,2022,2022,13/10/2023,NA,11/09/2024,NA
2784,ME2431,,Colonic Perforation,,,,,,,2022,2022,18/10/2023,NA,06/09/2024,NA
2785,ME2431,,Intestinal Perforation,,,,,,,2022,9999,13/10/2023,NA,,
2786,ME2431,,Large Bowel Perforation,,,,,,,2022,9999,13/10/2023,NA,,
2787,ME2431,,Perforated Bowel,,,,,,,2022,9999,13/10/2023,NA,,
2813,ME2431,,Perforated Intestine,,,,,,,2022,9999,04/02/2025,NA,,
2788,ME2431,,Perforation Bowel,,,,,,,2022,9999,14/12/2023,NA,,
2789,ME2431,,Perforation Colon,,,,,,,2022,9999,14/12/2023,NA,,
2790,ME2431,,Perforation Large Bowel,,,,,,,2022,9999,14/12/2023,NA,,
2791,ME2431,,Perforation Of Bowel,,,,,,,2022,2022,13/10/2023,NA,14/12/2023,NA
2792,ME2431,,Perforation Of Large Bowel,,,,,,,2022,2022,13/10/2023,NA,14/12/2023,NA
2793,ME2431,,Perforation Of Small Bowel,,,,,,,2022,2022,15/10/2023,NA,14/12/2023,NA
2794,ME2431,,Perforation Of The Bowel,,,,,,,2022,2022,13/10/2023,NA,14/12/2023,NA
2795,ME2431,,Perforation Of The Colon,,,,,,,2022,2022,09/11/2023,NA,14/12/2023,NA
2796,ME2431,,Perforation Of The Large Bowel,,,,,,,2022,2022,09/11/2023,NA,14/12/2023,NA
2797,ME2431,,Perforation Small Bowel,,,,,,,2022,2022,14/12/2023,NA,10/09/2024,NA
2798,ME2431,,Sigmoid Perforated,,,,,,,2022,2022,13/10/2023,NA,06/09/2024,NA
2799,ME2431,,Sigmoid Perforation,,,,,,,2022,2022,13/10/2023,NA,20/09/2024,NA
2800,ME2431&XA03U9,,Colonic Perforation,,,,,,,2022,9999,06/09/2024,NA,,
2801,ME2431&XA6J68,,Caecal Perforation,,,,,,,2022,9999,11/09/2024,NA,,
2802,ME2431&XA8YJ9,,Perforation Of Sigmoid Colon,,,,,,,2022,2022,13/10/2023,NA,14/12/2023,NA
2803,ME2431&XA8YJ9,,Perforation Sigmoid Colon,,,,,,,2022,9999,14/12/2023,NA,,
4419,ME2431&XA8YJ9,,Sigmoid Colon Perforation ,,,,,,,2022,9999,04/04/2025,NA,,
